Player,player_id,team,date,home,opponent,win,team_pts,opp_pts,minutes,fgmade,fgatt,made3,att3,made1,att1,offrb,defrb,totrb,assist,steal,block,turnover,fouls,points,efficiency,,
Shavonte Zellous,29,IND,523,1,WAS,0,63,79,20,4,7,1,1,0,1,1,0,1,1,1,0,1,2,9,7,,
Shavonte Zellous,29,IND,525,0,ATL,1,82,77,18,2,7,0,2,3,4,1,1,2,1,1,0,0,5,7,5,,
Shavonte Zellous,29,IND,529,1,CON,1,79,65,31,5,11,3,3,1,4,0,0,0,1,2,1,1,3,14,8,,
Shavonte Zellous,29,IND,531,1,NYL,1,70,66,29,2,8,0,2,3,3,0,1,1,2,1,0,1,1,7,4,,
Shavonte Zellous,29,IND,606,0,WAS,1,64,61,23,3,9,1,2,2,2,0,0,0,3,1,0,0,2,9,7,,
Shavonte Zellous,29,IND,607,0,CON,0,71,88,26,3,7,0,1,4,5,0,2,2,0,0,0,2,4,10,5,,
Shavonte Zellous,29,IND,611,1,SEA,1,76,68,33,5,5,1,1,2,2,0,4,4,2,0,1,2,3,13,18,,
Shavonte Zellous,29,IND,617,0,CON,0,67,89,21,4,6,1,2,0,0,0,1,1,2,0,0,0,2,9,10,,
Shavonte Zellous,29,IND,620,0,CHI,1,83,75,31,3,11,0,0,7,9,1,3,4,2,0,2,0,1,13,11,,
Shavonte Zellous,29,IND,622,0,MIN,0,77,83,30,4,13,2,5,6,7,1,3,4,3,0,0,2,5,16,11,,
Shavonte Zellous,29,IND,625,1,TUL,0,102,107,40,12,17,2,4,7,8,1,4,5,4,0,1,3,4,33,34,,
Shavonte Zellous,29,IND,627,1,PHO,0,76,81,32,5,13,2,2,6,7,0,3,3,1,1,0,4,5,18,10,,
Shavonte Zellous,29,IND,629,1,ATL,0,68,76,30,6,13,3,8,3,4,0,2,2,3,1,0,5,3,18,11,,
Shavonte Zellous,29,IND,701,0,ATL,1,77,70,32,3,14,0,3,5,6,2,3,5,2,2,1,1,3,11,8,,
Shavonte Zellous,29,IND,702,0,WAS,1,80,77,14,3,7,0,1,0,0,1,0,1,2,1,0,1,2,6,5,,
Shavonte Zellous,29,IND,705,1,SAN,0,70,71,28,5,10,2,6,4,4,0,3,3,2,1,0,1,6,16,16,,
Shavonte Zellous,29,IND,708,0,TUL,1,78,76,30,7,13,0,3,4,4,0,1,1,1,0,0,0,4,18,14,,
Shavonte Zellous,29,IND,710,1,CON,1,72,68,28,1,6,0,2,0,0,1,2,3,0,1,0,2,2,2,-1,,
Shavonte Zellous,29,IND,712,1,ATL,0,74,93,31,5,10,0,3,1,2,2,5,7,3,0,2,2,5,11,15,,
Shavonte Zellous,29,IND,715,1,LAS,0,78,86,35,6,11,1,3,3,4,2,1,3,5,1,1,1,4,16,19,,
Shavonte Zellous,29,IND,717,1,CHI,1,82,64,25,0,7,0,3,0,2,0,3,3,2,1,0,0,3,0,-3,,
Shavonte Zellous,29,IND,722,0,CHI,0,57,60,25,3,8,1,1,0,0,1,2,3,2,0,1,3,2,7,5,,
Shavonte Zellous,29,IND,726,0,SAN,1,75,68,29,6,13,0,4,2,2,1,3,4,2,1,0,1,3,14,13,,
Shavonte Zellous,29,IND,728,0,LAS,0,73,77,22,1,5,0,1,0,0,0,1,1,0,0,1,1,2,2,-1,,
Shavonte Zellous,29,IND,731,0,SEA,1,76,67,30,4,10,1,1,2,2,1,1,2,3,2,0,2,3,11,10,,
Shavonte Zellous,29,IND,802,0,PHO,0,69,79,33,5,13,0,5,4,5,2,0,2,4,0,0,0,4,14,11,,
Shavonte Zellous,29,IND,805,1,MIN,0,64,66,18,0,8,0,0,0,0,1,2,3,2,0,0,0,1,0,-3,,
Shavonte Zellous,29,IND,808,1,WAS,0,61,74,30,4,7,1,2,4,4,0,2,2,2,0,2,1,1,13,15,,
Shavonte Zellous,29,IND,810,0,NYL,1,90,76,25,4,5,0,1,3,4,0,4,4,3,2,0,3,4,11,15,,
Shavonte Zellous,29,IND,814,1,NYL,1,76,63,31,4,11,1,2,2,2,1,3,4,1,1,0,3,4,11,7,,
Shavonte Zellous,29,IND,816,1,CHI,1,71,67,32,3,10,1,2,1,2,1,3,4,1,0,1,2,4,8,4,,
Alana Beard,29,LAS,816,0,PHO,0,69,76,19,0,2,0,0,0,0,0,2,2,0,0,0,0,3,0,0,,
Shavonte Zellous,29,IND,817,0,NYL,0,61,73,19,5,9,0,1,1,2,0,2,2,3,0,0,1,1,11,10,,
Sue Bird,30,SEA,516,1,LAS,0,69,80,24,2,8,0,3,3,4,1,1,2,4,0,0,5,0,7,1,,
Sue Bird,30,SEA,517,0,PHO,0,64,81,29,3,9,1,3,0,0,0,1,1,3,2,0,2,0,7,5,,
Sue Bird,30,SEA,523,0,CON,0,59,71,32,3,8,1,2,0,0,0,3,3,4,2,0,3,0,7,8,,
Sue Bird,30,SEA,524,0,WAS,1,73,65,35,5,14,2,4,4,4,0,2,2,5,2,0,1,1,16,15,,
Sue Bird,30,SEA,527,0,NYL,0,64,70,34,8,20,3,9,2,2,0,1,1,3,1,0,3,1,21,11,,
Sue Bird,30,SEA,530,0,ATL,0,69,80,31,1,8,0,2,1,2,0,1,1,4,0,0,3,3,3,-3,,
Sue Bird,30,SEA,601,1,TUL,1,62,60,33,4,15,1,3,2,2,0,2,2,4,2,0,1,1,11,7,,
Sue Bird,30,SEA,603,0,PHO,0,72,87,34,1,10,1,5,2,2,0,2,2,2,1,0,2,0,5,-1,,
Sue Bird,30,SEA,606,1,MIN,1,65,62,28,0,4,0,3,2,2,0,2,2,10,1,0,5,1,2,6,,
Sue Bird,30,SEA,610,0,CHI,1,80,76,33,4,9,1,3,3,4,0,3,3,6,2,0,2,2,12,15,,
Sue Bird,30,SEA,611,0,IND,0,68,76,34,2,8,1,6,0,0,1,2,3,5,0,0,3,2,5,4,,
Sue Bird,30,SEA,613,0,SAN,1,79,72,27,3,9,0,4,2,2,0,3,3,4,2,0,2,3,8,9,,
Sue Bird,30,SEA,615,0,TUL,0,79,85,30,5,8,1,1,1,2,0,0,0,3,1,0,1,2,12,11,,
Sue Bird,30,SEA,619,1,SAN,0,82,87,43,8,12,2,5,5,5,0,4,4,9,0,0,4,0,23,28,,
Sue Bird,30,SEA,622,1,WAS,1,89,86,40,9,18,3,7,0,0,1,3,4,5,0,0,0,1,21,21,,
Sue Bird,30,SEA,624,0,LAS,0,57,65,26,3,8,1,2,0,0,0,0,0,2,0,0,5,1,7,-1,,
Sue Bird,30,SEA,627,1,MIN,1,81,71,31,4,13,2,5,1,1,0,1,1,9,0,0,1,0,11,11,,
Sue Bird,30,SEA,629,0,MIN,0,69,74,29,8,14,4,6,1,2,0,2,2,7,0,0,5,2,21,18,,
Sue Bird,30,SEA,703,1,LAS,0,56,70,24,1,4,0,0,0,0,0,0,0,3,0,0,1,1,2,1,,
Sue Bird,30,SEA,705,1,CHI,1,80,73,34,7,13,1,3,4,4,0,2,2,2,2,1,1,2,19,19,,
Sue Bird,30,SEA,709,0,PHO,0,58,78,18,1,5,0,3,0,0,0,1,1,2,0,0,3,0,2,-2,,
Sue Bird,30,SEA,711,0,SAN,1,88,67,26,5,6,1,1,3,3,0,4,4,2,1,0,0,0,14,20,,
Sue Bird,30,SEA,713,0,MIN,0,60,77,27,3,12,0,4,2,2,0,1,1,2,0,0,1,1,8,1,,
Sue Bird,30,SEA,715,1,CON,0,63,86,20,4,8,2,2,0,1,0,0,0,2,0,0,1,3,10,6,,
Sue Bird,30,SEA,722,1,PHO,0,71,89,34,5,11,1,3,3,3,0,3,3,6,0,0,3,0,14,14,,
Sue Bird,30,SEA,726,1,LAS,0,69,77,25,4,10,2,3,0,0,0,1,1,2,1,0,1,0,10,7,,
Sue Bird,30,SEA,729,0,TUL,0,74,80,35,6,14,1,3,2,3,1,4,5,3,2,0,4,3,15,12,,
Sue Bird,30,SEA,731,1,IND,0,67,76,29,4,10,0,1,0,0,1,3,4,5,1,0,5,1,8,7,,
Sue Bird,30,SEA,803,1,SAN,1,71,65,32,4,9,0,0,2,3,0,4,4,4,3,0,2,0,10,13,,
Sue Bird,30,SEA,807,1,ATL,1,88,68,27,4,12,1,4,1,1,0,0,0,5,0,0,2,1,10,5,,
Sue Bird,30,SEA,810,1,TUL,1,74,68,32,5,12,4,6,8,11,0,5,5,4,0,0,2,0,22,19,,
Sue Bird,30,SEA,815,0,LAS,0,65,77,5,0,3,0,1,0,0,1,0,1,1,0,0,1,0,0,-2,,
Sue Bird,30,SEA,817,1,PHO,0,65,78,24,3,10,2,6,0,0,0,5,5,1,0,0,0,0,8,7,,
Allie Quigley,31,CHI,516,1,IND,1,74,71,14,1,5,0,2,0,0,1,0,1,2,1,0,1,3,2,1,,
Allie Quigley,31,CHI,517,0,NYL,1,79,65,27,4,8,2,3,2,2,0,2,2,2,0,2,1,1,12,13,,
Allie Quigley,31,CHI,521,1,CON,1,78,68,24,4,9,1,3,0,0,0,2,2,4,0,0,3,3,9,7,,
Allie Quigley,31,CHI,524,1,ATL,1,87,73,20,5,11,3,5,0,0,1,2,3,1,0,0,1,2,13,10,,
Allie Quigley,31,CHI,526,1,MIN,0,72,75,15,5,13,3,5,2,2,0,2,2,0,0,1,2,3,15,8,,
Allie Quigley,31,CHI,530,1,CON,1,101,82,20,5,10,2,4,3,3,0,1,1,2,0,0,0,0,15,13,,
Allie Quigley,31,CHI,606,1,LAS,0,88,102,28,2,9,0,4,2,2,0,3,3,2,0,0,3,2,6,1,,
Allie Quigley,31,CHI,607,0,ATL,0,59,97,21,4,9,1,3,2,2,1,1,2,1,1,0,3,3,11,7,,
Allie Quigley,31,CHI,610,1,SEA,0,76,80,30,4,14,0,3,0,0,1,1,2,2,1,0,1,0,8,2,,
Allie Quigley,31,CHI,613,0,WAS,0,68,79,31,7,10,2,5,2,4,0,1,1,2,1,0,1,2,18,16,,
Allie Quigley,31,CHI,618,1,NYL,1,105,100,19,1,7,0,3,0,0,0,3,3,2,0,0,1,0,2,0,,
Allie Quigley,31,CHI,620,1,IND,0,75,83,16,2,5,0,1,0,0,0,1,1,0,1,0,2,2,4,1,,
Allie Quigley,31,CHI,622,1,TUL,0,99,105,33,4,7,3,5,1,1,0,3,3,4,1,3,2,4,12,18,,
Allie Quigley,31,CHI,625,0,CON,0,69,79,18,2,5,1,3,0,0,0,0,0,2,0,0,0,2,5,4,,
Allie Quigley,31,CHI,627,0,NYL,1,73,69,18,3,7,1,2,4,4,0,0,0,0,0,0,1,1,11,6,,
Allie Quigley,31,CHI,701,0,LAS,1,90,83,25,5,11,1,5,0,0,1,3,4,4,1,0,1,2,11,13,,
Allie Quigley,31,CHI,702,0,PHO,0,69,87,30,6,11,2,5,2,2,0,1,1,0,2,0,3,0,16,11,,
Allie Quigley,31,CHI,705,0,SEA,0,73,80,23,1,7,0,3,0,0,2,2,4,1,0,0,1,2,2,0,,
Allie Quigley,31,CHI,709,1,WAS,0,65,72,16,1,3,0,1,0,0,1,0,1,0,0,0,1,3,2,0,,
Allie Quigley,31,CHI,711,1,PHO,0,66,72,24,3,5,0,0,2,2,0,2,2,1,0,0,3,0,8,6,,
Allie Quigley,31,CHI,713,0,ATL,0,79,81,33,12,22,1,3,2,4,1,4,5,1,4,1,4,1,27,22,,
Allie Quigley,31,CHI,717,0,IND,0,64,82,33,5,11,3,4,4,4,0,2,2,1,0,0,4,1,17,10,,
Allie Quigley,31,CHI,722,1,IND,1,60,57,25,2,9,1,6,4,4,1,3,4,2,0,0,1,3,9,7,,
Allie Quigley,31,CHI,725,0,ATL,1,79,75,32,3,9,0,3,7,8,0,1,1,6,1,0,5,4,13,9,,
Allie Quigley,31,CHI,727,0,TUL,0,69,79,26,5,14,2,6,2,2,0,0,0,3,2,0,1,3,14,9,,
Allie Quigley,31,CHI,729,0,SAN,0,74,92,23,0,9,0,2,0,0,0,3,3,2,1,0,0,0,0,-3,,
Allie Quigley,31,CHI,731,1,NYL,1,87,74,29,7,10,2,2,0,0,0,1,1,1,0,0,1,1,16,14,,
Allie Quigley,31,CHI,803,1,WAS,1,76,65,24,2,8,0,1,0,0,1,3,4,0,0,0,0,0,4,2,,
Allie Quigley,31,CHI,805,0,CON,1,82,66,25,7,10,1,2,2,2,1,1,2,0,3,0,2,2,17,17,,
Allie Quigley,31,CHI,807,0,MIN,0,64,74,29,9,14,2,4,0,0,0,2,2,3,0,0,4,1,20,16,,
Allie Quigley,31,CHI,810,1,ATL,1,80,69,29,5,6,2,2,5,7,0,4,4,5,0,0,4,3,17,19,,
Allie Quigley,31,CHI,813,0,WAS,1,72,69,28,5,12,1,2,0,0,1,3,4,6,1,0,2,2,11,13,,
Allie Quigley,31,CHI,816,0,IND,0,67,71,25,6,12,3,3,2,2,1,0,1,1,0,0,2,1,17,11,,
Allie Quigley,31,CHI,817,1,SAN,0,72,84,31,7,12,1,1,1,1,0,3,3,2,2,0,1,0,16,17,,
Dewanna Bonner,32,PHO,517,1,SEA,1,81,64,27,5,8,1,3,0,0,0,2,2,1,0,1,1,1,11,11,,
Dewanna Bonner,32,PHO,518,0,LAS,1,74,69,35,4,11,3,5,5,6,3,8,11,2,4,0,3,3,16,22,,
Dewanna Bonner,32,PHO,523,1,SAN,0,74,78,28,7,9,1,1,0,0,0,0,0,2,0,0,1,0,15,14,,
Dewanna Bonner,32,PHO,530,1,TUL,1,100,78,23,2,3,0,0,2,2,0,2,2,1,2,0,0,2,6,10,,
Dewanna Bonner,32,PHO,603,1,SEA,1,87,72,30,3,9,0,4,2,2,1,1,2,0,2,1,4,0,8,3,,
Dewanna Bonner,32,PHO,606,0,TUL,0,78,94,27,2,5,0,1,1,2,3,1,4,0,1,0,3,2,5,3,,
Dewanna Bonner,32,PHO,607,0,SAN,1,91,79,34,4,13,1,6,0,2,2,4,6,2,2,2,1,2,9,9,,
Dewanna Bonner,32,PHO,610,0,WAS,1,81,66,35,5,10,0,2,4,4,1,2,3,2,0,0,0,1,14,14,,
Dewanna Bonner,32,PHO,612,0,CON,0,95,96,33,3,7,0,2,5,6,1,4,5,3,1,0,0,1,11,15,,
Dewanna Bonner,32,PHO,615,0,MIN,1,80,72,27,5,11,1,3,1,1,0,3,3,1,1,0,1,4,12,10,,
Dewanna Bonner,32,PHO,618,1,MIN,1,92,79,37,6,10,1,2,2,2,1,3,4,2,1,1,3,1,15,16,,
Dewanna Bonner,32,PHO,620,1,TUL,1,91,80,32,3,4,0,1,1,2,0,5,5,2,1,1,0,2,7,14,,
Dewanna Bonner,32,PHO,627,0,IND,1,81,76,30,2,6,1,2,9,10,2,3,5,2,4,0,2,1,14,18,,
Dewanna Bonner,32,PHO,629,0,TUL,1,80,77,32,5,7,0,1,4,4,1,3,4,0,0,1,1,3,14,16,,
Dewanna Bonner,32,PHO,702,1,CHI,1,87,69,28,2,6,1,2,2,2,0,6,6,6,0,0,2,1,7,13,,
Dewanna Bonner,32,PHO,706,0,LAS,1,94,89,35,5,10,1,3,0,2,2,6,8,3,3,2,1,1,11,19,,
Dewanna Bonner,32,PHO,709,1,SEA,1,78,58,21,3,6,0,1,2,2,0,2,2,3,3,0,0,0,8,13,,
Dewanna Bonner,32,PHO,711,0,CHI,1,72,66,28,5,11,1,2,2,4,1,2,3,1,2,0,0,0,13,11,,
Dewanna Bonner,32,PHO,713,1,SAN,1,90,61,20,2,5,0,1,0,0,0,2,2,2,3,0,0,2,4,8,,
Dewanna Bonner,32,PHO,715,1,WAS,1,90,78,26,4,7,1,2,2,2,0,5,5,2,1,0,3,0,11,13,,
Dewanna Bonner,32,PHO,717,1,CON,1,101,85,19,2,6,0,1,0,0,3,1,4,2,0,0,0,1,4,6,,
Dewanna Bonner,32,PHO,722,0,SEA,1,89,71,29,3,11,0,1,4,5,2,2,4,4,2,1,1,1,10,11,,
Dewanna Bonner,32,PHO,724,0,LAS,1,93,73,35,7,9,2,4,6,6,0,4,4,5,3,1,3,2,22,30,,
Dewanna Bonner,32,PHO,726,1,NYL,1,78,63,26,2,6,0,2,4,4,2,1,3,2,1,0,1,0,8,9,,
Dewanna Bonner,32,PHO,729,1,LAS,1,90,69,26,5,9,2,3,0,0,0,3,3,3,2,0,1,0,12,15,,
Dewanna Bonner,32,PHO,731,0,MIN,0,67,75,37,4,11,2,5,1,2,0,6,6,5,2,3,1,1,11,18,,
Dewanna Bonner,32,PHO,802,1,IND,1,79,69,34,5,11,0,3,4,7,1,2,3,3,2,0,0,3,14,13,,
Dewanna Bonner,32,PHO,805,1,ATL,1,75,67,25,3,8,0,3,1,1,2,3,5,4,1,0,3,0,7,9,,
Dewanna Bonner,32,PHO,807,0,SAN,1,78,73,36,5,13,1,5,2,3,0,3,3,4,1,0,3,1,13,9,,
Dewanna Bonner,32,PHO,809,1,MIN,1,82,80,35,6,14,2,6,2,4,1,6,7,2,1,0,3,4,16,13,,
Dewanna Bonner,32,PHO,812,0,NYL,1,76,64,27,2,4,0,1,0,0,3,1,4,3,1,1,1,1,4,10,,
Dewanna Bonner,32,PHO,813,0,ATL,0,82,96,26,3,13,0,5,3,4,3,5,8,0,0,0,1,1,9,5,,
Dewanna Bonner,32,PHO,816,1,LAS,1,76,69,24,3,5,1,2,0,0,0,0,0,1,1,0,3,1,7,4,,
Dewanna Bonner,32,PHO,817,0,SEA,1,78,65,29,2,3,1,1,0,0,0,3,3,4,1,0,0,0,5,12,,
Penny Taylor,33,PHO,517,1,SEA,1,81,64,15,1,3,0,1,1,2,0,0,0,2,0,0,2,1,3,0,,
Penny Taylor,33,PHO,518,0,LAS,1,74,69,10,0,1,0,0,2,2,0,1,1,1,1,0,3,1,2,1,,
Penny Taylor,33,PHO,523,1,SAN,0,74,78,16,2,4,1,2,0,0,0,2,2,2,0,1,2,2,5,6,,
Penny Taylor,33,PHO,530,1,TUL,1,100,78,18,3,5,1,2,2,2,0,4,4,2,0,0,1,1,9,12,,
Penny Taylor,33,PHO,603,1,SEA,1,87,72,13,1,3,1,1,1,2,2,2,4,1,2,0,0,2,4,8,,
Penny Taylor,33,PHO,606,0,TUL,0,78,94,24,4,9,0,1,5,6,0,2,2,3,2,0,2,1,13,12,,
Penny Taylor,33,PHO,607,0,SAN,1,91,79,35,3,10,1,5,5,6,2,7,9,5,0,1,4,3,12,15,,
Penny Taylor,33,PHO,610,0,WAS,1,81,66,18,2,7,2,2,1,1,2,2,4,2,3,0,0,0,7,11,,
Penny Taylor,33,PHO,612,0,CON,0,95,96,22,2,6,0,1,0,0,0,0,0,3,0,0,1,5,4,2,,
Penny Taylor,33,PHO,615,0,MIN,1,80,72,23,3,3,1,1,0,1,0,4,4,2,0,1,3,1,7,10,,
Penny Taylor,33,PHO,618,1,MIN,1,92,79,23,1,6,0,4,0,0,0,0,0,2,0,0,2,1,2,-3,,
Penny Taylor,33,PHO,620,1,TUL,1,91,80,30,6,9,2,3,5,7,0,5,5,3,0,0,1,0,19,21,,
Penny Taylor,33,PHO,627,0,IND,1,81,76,29,8,11,0,1,4,7,0,4,4,1,1,1,0,1,20,21,,
Penny Taylor,33,PHO,629,0,TUL,1,80,77,26,3,6,1,2,10,10,1,1,2,5,2,0,1,1,17,22,,
Penny Taylor,33,PHO,702,1,CHI,1,87,69,22,3,8,2,5,6,6,2,0,2,3,0,1,1,1,14,14,,
Penny Taylor,33,PHO,706,0,LAS,1,94,89,29,4,7,2,2,7,8,0,3,3,6,3,0,6,4,17,19,,
Penny Taylor,33,PHO,709,1,SEA,1,78,58,18,6,8,1,2,1,1,0,1,1,2,2,0,1,1,14,16,,
Penny Taylor,33,PHO,711,0,CHI,1,72,66,26,4,9,2,3,0,0,1,3,4,1,1,1,6,1,10,6,,
Penny Taylor,33,PHO,713,1,SAN,1,90,61,22,5,10,0,4,0,0,0,0,0,0,1,0,2,2,10,4,,
Penny Taylor,33,PHO,715,1,WAS,1,90,78,24,4,7,0,2,4,4,1,1,2,4,0,0,1,0,12,14,,
Penny Taylor,33,PHO,717,1,CON,1,101,85,25,9,12,3,5,2,3,0,4,4,4,3,0,0,2,23,30,,
Penny Taylor,33,PHO,722,0,SEA,1,89,71,22,2,5,1,4,2,2,0,2,2,3,1,0,1,0,7,9,,
Penny Taylor,33,PHO,724,0,LAS,1,93,73,23,5,10,0,1,2,2,1,2,3,3,3,1,1,3,12,16,,
Penny Taylor,33,PHO,726,1,NYL,1,78,63,24,3,6,2,3,2,2,0,5,5,2,0,1,1,0,10,14,,
Penny Taylor,33,PHO,729,1,LAS,1,90,69,22,2,4,1,2,0,0,0,4,4,5,1,2,2,2,5,13,,
Penny Taylor,33,PHO,731,0,MIN,0,67,75,27,4,11,1,4,7,9,0,2,2,2,4,1,2,5,16,14,,
Penny Taylor,33,PHO,802,1,IND,1,79,69,27,2,6,0,2,1,2,0,6,6,5,1,1,2,4,5,11,,
Penny Taylor,33,PHO,805,1,ATL,1,75,67,31,4,8,1,3,4,4,0,4,4,8,2,1,3,2,13,21,,
Penny Taylor,33,PHO,807,0,SAN,1,78,73,33,5,12,0,4,6,7,0,7,7,6,2,1,2,1,16,22,,
Penny Taylor,33,PHO,809,1,MIN,1,82,80,26,4,7,1,1,4,4,0,1,1,3,1,0,0,3,13,15,,
Penny Taylor,33,PHO,812,0,NYL,1,76,64,28,4,12,2,6,1,1,1,4,5,4,0,0,3,0,11,9,,
Danielle Adams,34,SAN,516,0,ATL,0,75,79,24,7,14,2,5,2,3,0,3,3,4,1,0,0,4,18,18,,
Danielle Adams,34,SAN,517,1,TUL,1,80,76,18,1,8,1,5,1,2,0,1,1,2,0,1,0,5,4,0,,
Danielle Adams,34,SAN,523,0,PHO,1,78,74,19,3,6,0,2,1,1,0,4,4,0,1,0,1,4,7,8,,
Danielle Adams,34,SAN,525,0,LAS,0,62,83,18,2,6,0,1,0,0,1,4,5,1,0,0,3,2,4,3,,
Danielle Adams,34,SAN,528,1,TUL,1,82,79,19,3,6,2,4,2,2,1,0,1,0,0,0,3,4,10,5,,
Danielle Adams,34,SAN,530,0,MIN,0,72,88,20,4,10,2,5,1,2,1,3,4,0,0,0,1,5,11,7,,
Danielle Adams,34,SAN,601,1,MIN,0,79,87,15,2,5,0,1,5,6,1,2,3,1,0,0,2,3,9,7,,
Danielle Adams,34,SAN,605,0,NYL,1,87,75,22,6,13,1,3,1,1,2,2,4,1,2,0,0,4,14,14,,
Danielle Adams,34,SAN,607,1,PHO,0,79,91,18,3,7,2,3,0,0,0,2,2,0,0,0,1,3,8,5,,
Danielle Adams,34,SAN,613,1,SEA,0,72,79,25,7,13,1,5,3,3,1,2,3,2,0,2,1,2,18,18,,
Danielle Adams,34,SAN,614,1,LAS,1,101,74,14,3,10,0,1,3,3,2,1,3,2,1,0,3,4,9,5,,
Danielle Adams,34,SAN,619,0,SEA,1,87,82,24,3,7,2,3,2,2,1,1,2,4,0,0,0,5,10,12,,
Danielle Adams,34,SAN,622,0,LAS,1,72,69,21,6,15,0,2,1,1,2,4,6,0,3,2,2,1,13,13,,
Danielle Adams,34,SAN,624,1,WAS,0,70,81,20,3,12,1,6,5,6,2,1,3,1,0,0,0,0,12,6,,
Danielle Adams,34,SAN,626,1,ATL,0,79,81,23,3,12,1,3,2,3,3,4,7,1,0,0,0,1,9,7,,
Danielle Adams,34,SAN,629,0,WAS,1,73,65,22,4,10,2,4,0,0,1,5,6,0,0,0,2,2,10,8,,
Danielle Adams,34,SAN,701,0,CON,1,74,71,18,1,8,1,3,0,0,0,2,2,0,1,1,4,1,3,-4,,
Danielle Adams,34,SAN,703,0,MIN,0,84,91,20,5,9,1,4,0,0,3,3,6,0,0,1,2,5,11,12,,
Danielle Adams,34,SAN,705,0,IND,1,71,70,24,3,5,0,1,7,9,0,3,3,0,3,4,2,2,13,17,,
Danielle Adams,34,SAN,709,1,NYL,1,80,66,22,5,12,4,9,2,2,0,4,4,1,3,2,1,2,16,18,,
Danielle Adams,34,SAN,711,1,SEA,0,67,88,22,3,9,0,2,0,0,0,3,3,2,0,0,1,1,6,4,,
Danielle Adams,34,SAN,713,0,PHO,0,61,90,22,3,5,0,1,0,2,1,6,7,1,0,0,0,2,6,10,,
Danielle Adams,34,SAN,717,0,TUL,0,90,95,28,6,11,4,6,1,2,2,3,5,0,0,2,5,5,17,13,,
Danielle Adams,34,SAN,722,1,TUL,1,95,93,25,5,11,1,5,4,5,1,3,4,1,0,2,2,3,15,13,,
Danielle Adams,34,SAN,725,0,MIN,0,78,88,17,3,6,1,2,0,0,1,2,3,0,0,0,1,3,7,6,,
Danielle Adams,34,SAN,726,1,IND,0,68,75,21,2,7,0,2,5,6,2,2,4,1,0,0,1,3,9,7,,
Danielle Adams,34,SAN,729,1,CHI,1,92,74,17,5,13,2,5,2,2,2,3,5,2,1,1,1,3,14,14,,
Danielle Adams,34,SAN,801,1,CON,0,79,89,22,6,15,3,9,0,0,2,1,3,0,2,0,0,3,15,11,,
Danielle Adams,34,SAN,803,0,SEA,0,65,71,23,5,8,1,2,3,3,2,3,5,3,0,1,0,4,14,20,,
Danielle Adams,34,SAN,807,1,PHO,0,73,78,25,4,15,1,6,1,2,2,9,11,0,0,0,2,4,10,7,,
Danielle Adams,34,SAN,808,0,TUL,0,62,79,17,3,9,0,5,3,5,1,3,4,1,1,1,0,5,9,8,,
Danielle Adams,34,SAN,810,1,LAS,1,82,76,6,2,5,0,3,0,0,0,0,0,0,0,1,0,1,4,2,,
Danielle Adams,34,SAN,815,1,MIN,1,92,76,24,6,12,3,5,4,4,1,3,4,0,2,1,2,4,19,18,,
Danielle Adams,34,SAN,817,0,CHI,1,84,72,24,8,18,0,4,2,2,4,7,11,1,1,2,0,2,18,23,,
Jessica Breland,35,CHI,516,1,IND,1,74,71,34,4,8,0,0,5,6,3,6,9,2,3,6,2,3,13,26,,
Jessica Breland,35,CHI,517,0,NYL,1,79,65,31,6,12,0,1,1,2,2,9,11,4,0,0,0,2,13,21,,
Jessica Breland,35,CHI,521,1,CON,1,78,68,30,7,10,0,0,0,0,3,12,15,2,1,2,1,4,14,30,,
Jessica Breland,35,CHI,524,1,ATL,1,87,73,27,2,8,0,0,1,4,2,5,7,0,2,2,2,3,5,5,,
Jessica Breland,35,CHI,526,1,MIN,0,72,75,35,6,12,0,0,4,5,4,11,15,1,0,0,2,1,16,23,,
Jessica Breland,35,CHI,530,1,CON,1,101,82,27,8,11,0,0,2,4,3,7,10,6,2,5,0,4,18,36,,
Jessica Breland,35,CHI,606,1,LAS,0,88,102,20,2,8,0,0,2,2,0,1,1,2,1,0,2,3,6,2,,
Jessica Breland,35,CHI,607,0,ATL,0,59,97,19,4,7,0,0,2,2,1,3,4,0,0,2,3,3,10,10,,
Jessica Breland,35,CHI,618,1,NYL,1,105,100,31,10,21,0,0,2,2,2,2,4,5,1,2,1,2,22,22,,
Jessica Breland,35,CHI,620,1,IND,0,75,83,33,8,16,0,1,0,1,1,5,6,1,1,2,2,5,16,15,,
Jessica Breland,35,CHI,622,1,TUL,0,99,105,35,12,16,0,0,2,2,4,6,10,5,1,7,3,6,26,42,,
Jessica Breland,35,CHI,625,0,CON,0,69,79,30,4,8,0,0,0,0,2,3,5,0,3,1,5,3,8,8,,
Jessica Breland,35,CHI,627,0,NYL,1,73,69,20,2,7,0,0,0,0,1,2,3,1,1,0,3,5,4,1,,
Jessica Breland,35,CHI,701,0,LAS,1,90,83,29,4,8,0,0,2,2,4,7,11,4,1,1,3,1,10,20,,
Jessica Breland,35,CHI,702,0,PHO,0,69,87,19,3,9,0,0,0,0,0,6,6,0,0,0,1,3,6,5,,
Jessica Breland,35,CHI,705,0,SEA,0,73,80,34,9,16,0,0,2,4,3,6,9,1,1,1,3,0,20,20,,
Jessica Breland,35,CHI,709,1,WAS,0,65,72,24,5,11,0,0,0,0,0,2,2,0,0,0,3,4,10,3,,
